job_title,education_level,industry,company_size,location,remote_work,experience_years,skills_count,certifications,salary
7,2,1,1,4,0,4,1,1,105639
5,0,2,1,3,1,19,3,3,84993
0,1,0,0,5,1,14,1,0,195917
2,4,6,4,5,0,3,1,5,90069
7,3,8,1,7,1,12,15,4,176452
10,0,0,0,9,0,16,14,3,245297
4,4,2,4,5,2,7,7,0,125267
7,0,2,2,7,2,6,5,1,125318
6,0,0,0,7,1,20,4,4,181316
11,2,5,1,3,0,15,17,1,101298
3,0,0,0,4,2,20,4,5,197629
5,0,4,4,3,0,1,17,1,54284
2,0,4,2,0,0,8,15,0,109869
6,0,9,4,8,1,8,11,1,125488
3,3,3,2,4,2,4,19,2,150487
10,0,7,1,1,1,4,15,3,166262
6,4,3,1,6,0,5,16,2,155510
4,0,0,4,8,2,8,7,4,148263
4,4,8,2,9,2,2,14,3,179746
11,2,5,1,7,1,12,15,3,148782
4,4,3,2,2,2,7,10,0,171553
6,2,7,2,8,2,1,19,0,123525
11,3,0,4,0,1,8,13,2,120408
5,4,6,2,7,0,14,9,1,130656
11,0,1,1,2,2,10,13,5,166533
2,3,4,0,0,1,20,5,3,166651
1,2,4,4,9,2,13,17,4,159548
4,1,7,3,2,1,15,1,5,139935
10,3,4,1,3,0,0,5,1,89718
6,1,4,1,8,0,5,14,5,159658
8,2,3,0,7,0,9,4,5,121871
5,1,0,4,0,0,18,17,0,104402
1,3,4,2,0,2,0,4,3,114689
6,4,9,3,3,2,16,8,5,108992
5,4,3,3,5,2,10,7,5,120908
1,4,6,0,9,0,20,12,3,267920
5,1,0,3,3,0,15,18,1,77586
5,0,6,3,0,1,1,11,3,79949
6,3,6,0,8,1,10,18,3,202714
9,3,8,1,0,1,18,12,2,203224
5,4,3,3,5,1,6,8,5,109853
10,0,6,0,3,0,0,12,1,101078
3,2,5,4,1,0,20,19,1,170355
6,2,5,2,6,2,9,19,0,129116
11,0,4,0,6,1,13,9,1,157815
11,3,7,2,8,0,5,12,4,146597
1,4,8,0,5,2,9,4,4,164982
1,0,0,2,7,0,7,15,5,121308
8,4,9,3,1,1,17,4,3,178710
10,1,9,2,6,2,10,18,5,150733
9,4,2,2,9,2,3,1,2,186862
11,4,7,1,2,1,3,17,3,160984
0,2,8,3,3,1,19,18,3,111953
3,3,1,3,6,2,13,16,5,159073
4,3,7,1,4,0,7,13,1,156595
2,1,3,3,5,1,12,15,1,108010
3,3,1,3,5,0,4,5,1,110390
8,0,6,4,7,2,14,7,4,122639
1,3,1,2,0,0,17,12,5,163588
4,1,9,4,1,1,19,2,4,159588
7,2,2,0,7,1,11,17,2,153871
11,1,1,2,8,1,11,11,5,141137
7,4,1,1,2,2,11,7,4,200750
8,0,2,0,9,1,13,6,3,188131
0,4,8,0,3,0,2,1,3,129674
8,2,9,3,2,1,2,19,4,103613
7,1,1,1,3,0,13,12,3,102662
6,4,0,4,2,2,2,19,0,134962
8,3,8,4,9,0,3,15,1,129172
4,3,4,3,9,0,12,10,2,187262
2,3,1,1,2,0,18,19,1,182447
2,4,0,4,9,1,2,6,3,125338
6,3,6,1,8,0,20,17,2,220406
4,2,5,4,0,1,17,10,4,123893
3,2,0,4,8,2,15,19,4,161534
3,0,2,4,0,1,16,9,3,140241
0,3,9,4,1,2,6,13,1,185859
1,2,4,4,6,2,3,19,1,96303
5,0,2,3,9,0,12,18,3,143751
5,0,0,0,3,1,6,7,1,73800
6,4,4,2,1,0,11,10,4,182057
4,3,6,0,2,2,15,19,4,225475
9,3,3,0,4,0,10,7,2,188993
5,3,9,3,7,0,6,3,5,101566
5,4,8,4,2,1,4,17,5,132607
0,3,6,1,3,2,11,13,5,136919
4,1,4,2,5,1,19,1,2,145508
9,4,1,0,8,0,4,1,3,200013
7,1,8,0,1,2,16,15,4,228621
6,4,9,2,4,2,16,19,3,177290
0,3,3,4,1,2,2,16,0,163388
3,4,1,4,1,1,17,14,4,197720
8,0,1,3,4,2,0,7,2,98193
6,2,9,3,7,0,11,9,5,116256
7,0,7,2,9,2,6,8,3,166524
0,0,8,2,4,0,0,7,5,135385
4,3,9,3,3,2,0,14,0,80014
7,3,6,4,0,1,4,9,4,118072
6,0,7,3,7,0,18,17,4,147942
3,1,9,0,7,0,20,9,1,184750
2,3,8,1,9,0,11,4,2,175655
9,2,5,2,2,2,14,18,2,180183
0,3,6,3,2,1,9,1,0,156865
5,1,5,3,8,2,15,13,4,144253
5,1,5,2,6,0,5,10,2,83526
3,0,7,2,8,0,8,3,1,139025
6,0,1,2,3,1,12,5,3,98963
7,4,5,3,5,0,10,16,5,153802
11,2,9,3,4,0,1,17,2,100593
11,2,4,3,2,0,6,13,3,119330
7,3,2,3,8,2,5,1,0,132725
6,1,6,2,5,0,17,15,3,145457
3,0,3,3,1,2,4,2,1,134493
8,3,9,1,0,0,1,1,2,112880
3,1,6,0,6,0,5,12,4,143502
2,2,3,3,6,2,9,3,0,82371
5,0,8,2,9,2,5,16,2,137328
4,2,3,3,4,2,3,3,5,107961
0,4,2,0,6,2,1,11,1,177110
1,1,8,0,7,2,20,4,2,171945
11,0,4,0,4,1,15,13,1,168390
0,1,1,3,2,1,2,11,5,142001
7,2,1,4,0,1,11,2,5,110913
11,0,8,3,5,1,1,16,2,97857
8,1,4,2,1,1,1,5,5,113233
7,1,2,2,8,1,12,7,0,142418
5,3,6,1,4,2,5,11,0,111665
10,3,5,3,0,0,6,9,2,140071
8,3,5,3,5,0,9,12,4,125920
8,2,2,4,7,0,19,12,3,126237
4,1,6,3,3,1,4,4,3,80112
9,3,1,3,8,0,1,11,1,150492
5,2,1,3,5,0,10,13,3,97044
4,1,7,0,8,1,12,8,0,176662
10,3,5,2,0,2,16,3,1,162605
1,1,2,0,3,1,16,7,2,108301
10,4,5,1,9,1,16,7,0,244886
9,1,8,4,5,2,14,11,4,141126
3,2,5,0,2,0,4,10,2,149794
11,2,1,4,9,1,8,1,5,120330
6,0,3,3,7,1,11,8,5,136150
5,3,3,0,1,1,12,16,5,179822
10,0,8,4,5,2,12,14,3,138626
0,0,3,2,0,0,19,12,0,175447
5,0,6,4,4,0,2,10,0,64419
6,0,6,2,6,0,16,7,1,136391
2,3,7,1,4,0,7,13,3,124948
6,1,3,2,0,2,4,5,2,114913
3,3,9,3,8,0,8,15,1,150155
4,0,7,2,0,1,2,11,4,118768
10,0,1,3,6,1,16,8,2,151542
10,2,6,4,1,2,5,15,1,134261
2,3,4,1,8,1,16,2,5,165609
11,0,3,4,8,1,15,19,3,147851
7,1,1,1,5,0,4,9,4,121413
0,0,4,3,4,1,14,9,0,150660
1,0,7,0,5,2,0,18,5,138685
1,0,5,3,1,2,8,5,1,136704
5,0,4,2,4,2,0,6,2,86433
10,1,3,2,4,1,16,16,5,167223
0,3,9,4,6,2,13,7,5,163691
8,1,7,0,6,0,10,12,2,138036
1,1,8,3,6,2,1,2,1,90567
2,4,9,2,8,1,14,19,4,172779
5,0,6,3,5,0,10,2,4,96705
6,4,1,3,7,2,15,5,3,158337
2,3,4,2,3,1,18,9,5,99205
11,2,9,2,9,1,18,3,3,175087
4,0,9,0,1,2,20,12,0,224763
5,3,7,1,9,0,5,9,4,156012
5,4,2,3,3,1,20,3,1,92807
10,2,1,4,8,0,20,10,0,167293
11,1,6,1,5,0,9,4,0,121704
9,0,1,4,5,0,17,3,0,140857
9,2,6,1,7,2,18,3,1,165873
7,4,0,2,6,1,19,15,2,185482
9,2,6,1,1,1,6,15,3,168687
9,3,1,3,5,0,17,17,1,167428
10,0,7,4,0,1,2,3,2,105467
8,3,9,0,9,2,15,3,5,218762
6,3,7,1,2,2,10,18,3,186666
5,4,0,0,7,0,19,1,5,171460
7,0,4,2,2,2,12,12,3,168257
6,2,0,2,0,2,16,17,3,148976
0,2,4,1,3,2,9,6,4,111024
4,2,5,2,9,1,3,7,0,133300
0,4,4,0,5,0,9,10,2,212248
6,3,1,4,4,2,9,18,5,145702
2,4,9,2,0,2,15,9,1,149612
8,1,4,1,9,0,19,16,1,203403
1,2,2,4,5,2,13,5,5,121494
11,4,2,4,4,0,11,5,4,138902
8,3,3,1,2,0,14,6,3,169412
1,1,2,1,9,1,18,5,1,187268
11,1,0,2,9,2,15,14,2,173692
10,1,2,1,1,1,2,3,3,161743
9,4,1,0,9,2,2,11,4,242309
5,1,5,2,8,0,8,19,1,114474
3,0,2,1,4,2,15,16,0,174244
3,0,1,2,4,0,17,7,0,145879
10,4,1,3,9,1,3,15,3,191416
4,2,0,1,9,1,5,17,1,160129
0,1,0,2,2,2,5,3,2,155796
6,0,0,2,3,0,9,18,2,92852
4,3,0,4,9,0,16,9,2,188007
7,0,6,3,3,2,18,4,0,108072
3,1,5,0,1,1,19,17,5,246459
11,2,7,3,6,2,8,2,4,106539
3,1,1,1,2,1,19,17,2,196478
0,4,3,3,5,1,2,9,0,137698
8,3,5,0,3,0,2,6,0,92150
4,1,3,4,8,1,13,4,0,134906
11,2,9,1,6,1,9,4,4,123889
11,3,9,4,8,2,14,14,4,158247
7,2,8,3,7,1,19,12,1,134748
6,3,2,1,9,1,19,2,3,216976
0,4,2,1,4,2,7,13,2,191605
9,2,9,2,7,1,6,7,0,112132
10,4,9,3,4,0,10,15,4,161824
3,0,7,2,3,1,8,16,2,93218
5,4,8,3,7,2,17,2,2,134451
9,3,9,1,9,2,18,10,2,264943
7,4,4,4,3,1,0,10,5,82940
6,0,3,1,4,2,9,3,0,140801
11,3,1,4,4,2,12,7,5,127558
6,2,1,0,6,2,10,13,5,156605
0,2,8,1,3,2,18,13,0,130874
3,0,6,2,4,2,7,1,2,127018
11,0,9,2,5,0,14,1,5,136502
0,3,8,2,9,0,9,14,2,218544
2,2,6,4,7,1,11,2,0,79709
5,0,5,0,6,2,15,2,3,133842
11,1,7,3,2,2,2,7,4,112556
8,4,7,3,6,0,3,6,4,113094
8,0,1,0,3,1,9,11,4,91821
10,0,0,0,9,0,18,13,1,243915
9,0,1,0,7,0,19,10,1,201521
6,4,8,1,1,2,17,16,0,237700
10,4,5,1,0,2,11,6,3,189373
4,0,0,3,5,0,2,9,4,108290
10,2,7,3,8,1,1,13,0,122812
2,1,0,2,8,1,12,13,2,126153
7,0,9,1,3,0,11,16,3,105086
8,0,3,3,0,1,0,10,2,86090
7,4,2,1,5,1,3,11,1,144531
8,2,1,4,2,2,1,2,4,79230
2,0,5,1,6,2,3,13,4,110670
8,0,3,3,1,0,9,8,1,118762
2,2,1,2,8,1,15,16,1,128705
3,2,9,3,3,2,4,17,3,75825
5,2,8,0,7,2,17,19,0,149038
2,0,3,4,7,2,1,4,4,77842
8,1,7,0,1,2,0,1,1,128777
4,2,6,2,1,1,6,8,1,135724
7,2,5,0,5,0,20,8,1,182413
10,2,5,4,5,2,7,12,5,130374
4,4,9,4,0,1,6,15,0,130805
2,3,0,1,7,2,6,11,4,134275
2,2,2,1,4,2,14,16,0,124433
9,0,8,2,5,0,8,17,2,140727
2,2,0,1,2,1,0,3,1,77444
8,2,6,0,4,1,11,2,3,133909
4,4,7,2,4,2,1,13,3,131157
11,2,3,3,4,2,9,13,0,114318
4,1,1,2,4,0,1,1,0,92058
8,2,2,1,8,1,17,14,1,159486
11,0,1,4,4,1,18,9,0,123008
6,3,2,3,5,2,5,5,0,120700
10,3,2,0,8,0,1,11,3,183899
3,1,4,2,8,0,9,7,1,140050
9,4,1,2,2,1,1,2,5,156060
7,4,7,1,8,0,20,15,2,233144
10,2,3,0,4,0,0,4,1,121767
9,2,4,1,0,2,13,7,2,167349
4,2,7,1,8,0,11,9,4,168372
4,1,9,1,3,0,3,15,5,92598
5,0,9,4,7,1,15,18,4,110075
2,3,7,4,8,2,8,16,3,117795
7,4,1,3,3,1,6,12,4,93991
9,3,9,3,5,0,11,17,0,159308
3,2,3,2,2,1,10,13,5,155634
6,3,4,0,8,2,7,12,2,197093
0,1,2,3,7,2,14,12,5,163203
11,1,7,1,1,2,8,4,0,142405
11,2,4,4,6,1,16,17,0,119381
6,1,5,4,4,0,3,9,4,95409
11,3,3,4,6,1,6,9,0,103977
2,4,2,3,6,1,8,8,0,109263
1,1,7,0,1,0,3,6,2,138564
3,1,4,4,3,0,4,18,3,86959
4,0,4,2,2,2,6,6,3,132854
6,3,3,2,7,1,6,15,2,132873
1,3,9,4,2,0,7,15,5,132651
10,0,8,2,4,1,4,15,1,126197
7,0,7,0,6,0,15,12,3,171471
2,1,9,0,9,1,12,13,5,173054
7,1,0,4,0,0,2,11,3,102331
10,0,7,2,5,1,12,16,1,155717
11,2,4,1,7,0,5,1,1,102965
2,4,5,4,6,0,2,4,0,91941
5,4,8,2,4,2,12,8,1,124913
1,1,7,2,2,1,6,16,2,123418
6,2,6,0,1,1,0,1,0,128491
2,0,9,2,6,1,15,11,3,132165
11,1,3,2,7,2,14,9,5,137199
7,3,9,3,3,2,17,17,0,113078
2,3,1,0,6,1,20,18,0,175537
3,2,1,3,8,1,1,2,3,108623
1,3,3,4,5,2,7,8,1,112940
5,2,8,1,3,2,18,11,3,98750
5,1,2,0,2,1,5,3,5,123853
4,0,9,3,9,0,13,18,3,181548
3,1,8,1,5,2,7,9,3,143102
8,2,2,3,2,0,12,12,2,114460
1,2,9,3,2,2,1,15,3,100844
3,3,6,2,8,0,14,18,5,192907
2,3,1,0,8,2,6,12,2,153880
3,3,3,0,2,0,0,3,4,157342
11,3,3,1,4,1,2,16,3,125278
10,3,1,1,9,1,18,10,0,232443
10,2,3,0,4,1,15,12,1,174134
11,1,4,1,6,1,5,19,2,122253
9,0,1,1,8,1,18,17,5,217559
7,4,2,1,7,1,3,17,0,149681
9,4,8,2,7,0,11,16,1,173503
0,1,1,0,2,1,15,9,2,212804
3,4,1,4,0,1,15,12,4,157437
7,2,7,4,3,2,3,2,3,69844
6,3,3,1,7,0,19,9,3,175747
3,1,5,3,1,0,8,8,5,147431
7,0,3,1,1,0,5,12,2,171809
8,1,0,1,0,0,8,13,2,120721
6,3,6,0,0,1,20,8,2,196320
11,2,6,0,5,2,5,5,2,128215
2,3,2,4,4,1,15,2,5,110234
2,1,0,1,2,0,20,6,5,154231
2,4,1,2,0,2,3,12,0,112154
9,0,0,0,7,0,6,4,3,154222
8,4,7,4,8,2,3,12,2,124135
0,4,6,2,2,0,2,12,0,168376
2,1,3,4,9,2,19,2,5,150520
1,0,2,0,4,2,19,6,3,178053
4,0,7,2,9,1,11,15,5,189358
1,3,4,0,5,2,14,19,0,191986
10,4,5,3,9,2,19,8,2,228560
5,4,6,3,3,1,12,6,1,86284
11,1,5,1,9,1,8,8,1,164464
11,1,5,4,0,2,3,14,1,91712
4,1,6,1,6,1,13,19,2,160042
0,2,0,1,1,0,1,6,2,156022
3,2,3,1,7,1,10,4,4,135835
11,0,1,4,6,0,20,17,4,142223
1,3,9,3,1,0,4,10,4,144462
7,3,4,2,4,0,6,15,2,138032
11,3,4,3,2,0,14,19,4,164443
10,3,7,2,7,0,5,6,2,132798
0,2,2,4,9,2,4,17,2,167212
0,0,7,1,0,0,8,11,3,173156
7,1,8,4,5,0,13,18,1,119639
7,3,5,4,5,0,6,14,3,123190
8,2,8,4,9,1,2,15,4,116596
10,4,5,4,2,0,3,8,4,147407
11,1,9,1,5,2,3,4,0,108742
10,3,8,4,9,2,14,9,2,196266
1,1,1,3,8,1,0,1,0,98079
5,4,5,2,1,2,12,3,1,152238
1,0,4,2,7,0,10,4,2,115729
4,3,6,0,2,2,4,11,0,171825
3,3,4,2,5,2,7,5,2,139614
1,4,0,2,7,0,3,6,2,128852
1,0,8,1,1,2,5,15,3,156227
8,3,3,4,5,2,7,7,1,107759
2,4,9,2,3,2,16,5,1,100179
5,4,6,2,8,1,10,2,5,141331
10,1,1,4,4,1,9,5,1,118418
4,1,6,4,7,0,7,12,5,121441
11,1,7,1,8,1,16,11,5,170902
9,1,8,0,4,2,20,11,4,214459
5,4,1,2,6,0,9,2,0,115388
4,0,0,4,5,2,18,16,5,138701
5,1,1,2,5,1,19,19,0,135556
3,1,2,4,1,2,20,1,3,169672
3,4,1,3,8,1,13,11,1,180857
8,4,6,0,3,2,10,15,0,118979
3,0,6,3,8,2,11,3,2,147730
11,1,1,3,8,1,20,13,4,165418
0,3,4,0,9,2,8,3,2,246737
1,3,2,3,9,1,1,13,5,148933
4,3,5,2,0,1,20,6,3,172120
4,3,8,2,9,0,20,19,1,222447
8,2,6,4,5,1,14,2,3,98501
0,1,9,0,3,0,18,16,5,147986
9,1,0,3,7,1,18,15,3,157169
7,2,3,0,5,0,6,13,2,138077
4,1,6,0,7,1,4,11,5,148569
4,3,7,2,6,2,5,16,0,126564
6,0,4,3,5,0,4,6,0,102091
4,3,1,1,2,2,12,2,1,180462
8,0,7,1,8,2,14,17,2,174583
7,0,2,3,8,0,8,15,4,144124
1,2,8,4,2,1,9,10,1,111105
2,0,4,2,6,1,12,13,1,110036
2,1,1,1,1,0,2,7,4,115059
3,2,1,4,6,2,2,1,5,99662
0,2,8,4,7,2,17,1,5,148407
2,0,0,2,4,1,10,7,5,114380
5,1,2,0,0,1,7,4,2,101212
6,0,4,4,1,0,10,4,5,138557
8,2,1,4,1,1,13,13,3,127707
10,4,0,1,1,0,8,6,1,205068
9,0,5,3,7,0,19,9,4,166438
6,1,2,4,3,0,11,19,5,88696
4,4,2,4,1,0,1,12,1,152160
4,3,6,1,3,2,18,4,1,133942
4,2,6,0,1,2,2,1,1,145384
4,3,0,2,9,0,20,5,4,211211
3,2,7,2,5,2,17,1,4,146641
7,1,0,2,4,0,15,1,1,133516
3,0,9,2,4,1,0,7,3,102383
8,0,7,2,6,0,10,18,2,117677
9,1,2,1,4,2,8,13,1,148503
7,0,0,4,9,2,2,3,3,132324
10,1,6,2,8,1,12,15,2,166639
11,2,0,2,4,0,20,7,1,131170
11,4,5,3,1,1,0,11,1,132961
3,1,0,2,7,0,20,6,0,147951
4,2,5,2,0,0,19,10,4,144992
7,0,0,4,5,0,7,8,1,112471
7,0,2,4,0,1,20,1,3,135976
3,2,9,0,0,2,14,16,5,177918
8,2,8,2,7,1,6,3,4,100881
1,3,2,0,1,1,7,10,3,179340
11,1,8,4,2,1,17,9,5,137546
4,4,7,2,4,0,13,13,5,158911
0,2,6,3,0,2,14,2,3,153278
6,1,6,1,6,0,18,12,2,150171
5,4,9,3,5,1,20,7,3,148609
4,4,8,2,0,0,2,19,3,132022
2,0,7,3,6,2,2,17,0,82911
3,0,5,4,5,1,19,13,5,140808
8,1,6,1,7,2,14,9,1,143243
1,3,7,4,8,2,19,14,2,160615
4,3,0,1,9,2,9,13,3,215776
2,2,5,2,4,1,18,16,3,131663
5,2,2,0,7,0,6,1,0,90088
7,1,3,0,5,0,8,6,3,152693
7,1,5,1,2,1,9,15,4,166554
6,3,9,4,2,1,16,8,2,158576
10,3,8,2,7,2,9,12,1,155660
10,1,6,0,9,1,20,8,3,260530
7,1,4,2,2,0,10,6,4,141444
4,1,7,3,2,1,8,12,3,126489
7,2,7,2,4,2,7,7,5,123982
8,0,9,4,3,2,15,1,1,78512
9,3,2,0,6,1,11,6,0,183771
10,3,0,3,0,0,1,18,0,122128
2,4,8,4,7,1,15,18,4,142803
7,0,3,1,8,2,17,9,2,197701
8,1,9,1,4,1,9,9,1,112483
5,4,3,4,1,2,13,9,1,146420
6,1,1,1,7,2,13,4,2,151396
1,1,8,4,8,2,2,12,3,110932
2,1,1,0,7,1,4,16,2,110305
7,0,0,4,0,1,4,7,3,107103
8,2,1,3,2,0,2,11,2,93820
4,1,9,0,4,1,14,3,0,154518
8,0,7,4,3,0,12,2,0,73753
9,0,8,0,7,2,19,9,3,205734
6,2,3,3,4,0,20,4,5,149393
5,3,6,2,1,2,15,17,1,169956
0,4,8,0,3,0,9,19,4,161710
11,2,3,2,5,2,19,17,0,143716
6,3,6,1,5,2,9,18,5,173812
11,2,8,4,1,2,19,3,2,142466
9,2,3,2,2,2,12,7,4,154072
1,2,7,1,1,0,18,14,5,192828
4,1,2,1,8,0,7,6,0,153067
2,1,7,1,3,1,11,17,3,89326
5,4,7,3,2,1,20,11,5,160263
4,2,4,0,4,2,7,11,0,150645
7,1,7,4,1,0,10,10,5,137467
0,0,0,2,1,1,18,3,0,197905
0,0,6,3,8,2,17,1,2,189052
7,2,5,3,3,0,19,13,4,86268
1,2,7,0,2,1,4,17,4,143893
2,4,5,3,9,1,12,9,0,156658
9,1,9,3,2,1,7,4,1,133952
9,3,0,0,4,1,10,11,2,182685
8,2,0,3,3,1,3,18,0,55752
6,3,1,0,3,0,15,11,5,141781
4,2,6,1,4,0,3,10,3,122552
2,1,5,3,2,2,1,1,3,82809
5,3,1,2,2,1,5,8,4,121627
6,2,2,3,1,0,10,16,0,143572
8,3,1,2,3,0,10,14,5,83369
3,2,4,2,0,2,11,9,3,138085
3,0,8,4,2,1,7,2,2,126229
0,0,3,0,1,2,8,18,1,234768
11,4,4,4,1,2,8,9,3,145644
9,2,3,1,3,2,20,10,4,133988
10,0,2,2,0,2,13,4,1,146825
0,3,7,1,1,1,7,18,3,215046
8,0,3,3,1,2,11,4,0,128615
1,0,1,0,9,1,5,17,5,191315
5,0,7,4,3,1,2,18,3,67523
3,2,2,4,7,0,11,13,0,119353
0,2,9,4,1,1,7,5,4,142223
4,4,8,3,6,2,13,9,4,159361
6,3,0,0,9,1,17,7,5,260981
9,1,6,0,9,1,14,16,0,238792
10,0,6,1,0,1,3,13,3,146238
4,0,6,2,7,0,0,6,4,110607
4,1,9,1,6,1,18,2,5,156355
8,2,1,3,6,0,16,7,4,118726
11,3,5,0,0,1,20,19,0,188792
1,2,7,4,6,1,19,19,3,123418
9,0,4,2,7,1,11,18,3,159858
3,2,1,0,6,1,3,15,1,133766
0,0,5,4,2,1,19,1,4,169556
1,0,1,3,8,1,10,12,3,139593
3,0,6,3,9,0,0,17,5,148406
3,4,6,2,5,1,8,18,4,160335
1,3,7,2,5,0,20,4,0,147951
2,1,7,3,0,2,5,13,2,95122
4,1,2,3,2,2,15,7,5,152590
8,1,6,3,7,2,10,2,3,109674
8,2,9,0,8,0,17,13,5,189173
5,4,1,2,0,0,0,1,0,90377
8,1,3,1,6,2,0,11,4,107007
4,1,0,1,9,0,4,14,4,175360
0,4,6,0,7,1,11,12,1,210252
4,4,6,2,8,0,9,6,1,163247
9,2,9,0,3,0,19,8,0,127999
1,1,6,1,8,1,19,6,4,180537
10,1,4,4,6,2,9,2,0,115242
9,4,0,3,6,2,14,14,0,164989
8,4,1,0,0,1,14,18,1,190803
3,0,6,1,3,1,16,5,4,121599
8,0,7,1,5,0,17,18,5,160994
9,0,9,0,9,0,13,19,0,252306
8,3,5,0,5,1,2,8,0,124150
1,1,4,1,6,1,3,7,3,108424
10,2,5,3,2,2,20,1,5,163147
7,4,7,0,8,1,18,6,4,240443
4,4,0,3,3,2,12,16,5,111847
4,1,3,2,2,0,1,15,4,126908
1,0,4,4,8,0,17,9,1,148101
10,4,6,0,8,1,10,4,0,204987
2,2,0,3,6,1,8,10,3,90539
0,1,8,1,9,2,10,17,3,231350
7,2,6,1,8,2,1,6,5,129916
6,4,5,1,0,2,19,16,2,203286
9,4,4,3,1,0,20,1,3,209739
5,1,9,0,8,2,19,11,1,170476
0,4,5,2,5,1,14,7,1,184173
4,1,8,0,4,1,13,15,5,179524
0,1,9,1,1,1,14,8,3,209507
5,3,6,1,5,2,6,17,3,123569
10,1,2,2,5,0,20,19,5,179329
9,3,8,0,1,2,13,15,3,245046
10,0,8,3,6,0,4,12,4,124873
3,0,9,1,0,1,0,16,5,129429
0,4,4,4,1,2,9,9,4,196817
10,3,9,0,1,2,9,18,1,222578
10,0,3,1,3,0,8,18,2,121686
2,1,7,2,1,0,9,17,4,128793
0,2,4,4,2,0,12,1,5,150973
10,1,9,0,6,1,12,17,1,171363
4,0,4,3,1,0,17,2,0,159426
6,2,4,3,8,2,7,11,4,132129
3,1,7,1,9,1,6,4,1,160424
9,1,8,2,6,2,2,19,4,140671
5,0,5,1,4,1,20,16,2,155794
10,0,7,3,5,0,3,14,4,125993
1,3,5,1,3,2,20,1,5,126429
7,1,9,1,3,0,11,1,3,98667
2,3,5,4,1,0,18,9,1,142955
7,3,5,3,0,2,2,10,0,114694
0,2,1,2,5,2,14,19,0,157544
8,1,3,3,4,1,10,17,3,105739
1,3,3,1,6,0,18,3,3,161310
0,1,0,1,4,1,19,3,3,191649
0,4,5,2,1,1,16,10,0,221812
1,1,9,2,0,2,12,6,5,138735
