job_title,education_level,industry,company_size,location,remote_work,experience_years,skills_count,certifications,salary
1,2,3,3,8,1,5,9,0,108276
4,1,3,1,4,1,14,4,1,145256
6,3,4,1,1,2,13,10,4,206822
9,3,7,0,6,2,13,9,1,201410
7,1,4,0,2,0,7,5,1,159537
9,3,4,3,8,2,0,19,5,159494
6,3,8,1,7,1,11,1,1,150496
7,2,6,3,9,1,9,17,2,158570
9,2,7,1,9,1,16,6,3,207567
7,0,6,3,3,0,6,8,4,82369
2,0,9,0,8,2,13,1,3,165153
0,1,0,4,4,0,4,3,5,121279
1,4,2,2,1,2,14,4,0,170611
2,2,5,1,4,1,3,13,5,96488
9,1,6,1,3,1,5,4,4,99053
10,2,9,1,2,2,7,9,1,157250
5,4,8,2,6,1,10,1,2,114144
7,0,3,4,1,0,19,4,5,173297
3,3,5,1,6,0,8,1,0,147205
9,1,2,3,6,1,0,2,1,97620
11,1,9,4,4,1,16,5,2,123182
11,1,1,1,2,1,7,5,0,135192
5,4,0,0,7,0,15,9,0,163185
5,0,6,2,9,0,12,13,4,147027
9,2,5,1,3,1,6,15,1,94937
10,3,0,2,9,0,8,10,1,182837
10,1,5,3,9,2,18,14,3,201806
2,4,6,2,6,2,15,19,1,161481
8,0,2,1,2,0,18,2,1,161376
6,1,0,3,1,1,14,19,1,147122
4,3,3,2,3,2,17,13,2,122515
9,1,8,4,0,0,6,12,4,126955
8,1,3,3,2,2,15,10,1,129063
4,3,4,4,0,2,3,16,3,128120
5,4,6,3,5,0,1,12,2,96065
10,0,5,2,5,2,8,8,4,146730
10,0,4,3,2,0,18,1,3,155483
1,1,0,1,7,1,11,2,0,132937
7,3,8,4,6,0,4,13,2,126758
1,2,1,4,4,0,1,2,5,78750
7,1,3,3,4,0,9,11,3,121149
2,4,1,1,6,0,4,10,0,120539
4,2,2,4,2,0,19,1,1,138055
4,1,7,2,6,1,9,12,4,121977
2,4,3,0,2,1,18,8,4,204404
2,3,3,4,9,1,14,16,2,159196
6,2,2,1,4,2,11,7,5,148198
0,2,1,3,3,0,5,4,3,84187
5,4,8,0,8,1,4,17,2,159521
6,1,4,3,7,0,8,4,5,109799
11,4,1,2,5,0,3,8,3,122609
6,3,0,3,1,0,2,17,1,142992
10,2,0,4,0,1,14,5,0,124246
8,2,5,4,6,2,19,7,0,116441
4,1,0,0,0,2,16,7,5,185680
0,1,1,0,0,0,2,1,0,139411
11,4,8,3,1,2,13,18,5,194025
6,2,4,3,4,0,16,11,0,125555
7,0,9,1,3,2,10,13,0,114311
5,2,8,3,8,0,11,9,1,116515
6,4,9,2,3,2,16,15,4,122196
2,0,6,1,1,2,2,6,2,114931
7,2,8,0,6,1,13,3,2,153880
4,0,9,1,2,0,11,3,2,160604
1,4,9,1,1,0,7,4,4,179147
9,2,1,0,5,1,17,11,2,185002
1,2,3,2,0,2,13,14,0,126331
3,3,6,2,3,1,6,8,4,103017
10,2,7,1,6,0,0,6,2,117180
10,4,8,3,9,1,11,15,4,214631
4,4,7,3,3,0,3,7,1,84779
10,1,6,0,4,1,10,19,4,177762
9,4,9,4,0,0,9,3,1,143636
6,4,4,4,5,2,20,5,5,153671
5,0,6,2,9,1,19,6,0,164252
11,1,3,1,3,2,2,3,1,78862
8,4,6,0,0,0,2,4,3,136051
10,0,4,2,7,1,2,6,3,116346
5,1,0,3,0,0,11,13,3,110155
5,1,3,2,3,1,7,7,4,71824
0,0,3,4,8,2,5,12,1,161928
2,3,3,4,3,2,2,4,4,67806
1,2,9,1,3,0,19,8,5,107379
8,4,2,1,5,2,10,8,3,163440
2,2,7,3,8,0,10,17,1,115133
4,2,2,4,0,0,11,16,0,109972
0,4,6,3,8,1,13,2,3,197831
0,3,9,3,6,1,10,7,4,162099
5,2,7,3,7,1,3,2,4,72974
5,1,3,1,6,2,4,1,3,93054
0,0,7,0,5,2,4,19,2,184765
2,1,6,4,8,0,16,5,5,126435
11,1,9,0,3,2,0,14,4,95464
0,2,6,2,1,1,8,13,5,174952
5,0,5,3,7,2,8,12,0,98435
0,2,0,0,6,0,5,18,3,172649
8,2,5,2,0,0,16,3,5,122621
7,0,8,4,7,1,7,17,4,116958
2,4,7,2,3,1,4,9,4,79181
5,1,1,1,4,1,17,10,3,134736
8,3,8,0,8,2,11,17,4,197842
8,4,5,3,7,2,12,16,0,146192
8,1,8,0,5,0,1,16,2,114103
7,2,9,2,2,1,18,9,3,165885
7,2,9,3,8,1,14,14,3,162404
5,3,9,2,7,0,16,12,3,130405
9,0,6,1,8,0,13,19,5,213084
7,0,9,1,3,1,7,17,3,103043
1,1,4,0,3,0,11,15,1,96654
7,2,3,4,9,2,14,1,2,162676
8,1,5,2,5,2,18,8,1,132540
3,3,1,1,2,0,16,17,3,191647
0,0,8,4,3,1,11,15,4,103426
7,4,3,2,1,2,20,17,5,235410
11,0,6,4,5,0,10,2,2,112002
2,3,3,2,8,2,9,16,1,152216
1,2,0,4,8,0,8,12,2,123607
11,3,9,3,4,0,0,18,5,123317
11,2,7,3,2,2,4,1,2,113713
2,0,8,3,3,0,10,1,0,62958
8,1,6,2,2,0,20,18,2,161388
7,4,7,4,5,2,20,17,2,172282
6,1,5,0,1,0,7,6,2,166064
3,0,3,2,9,0,1,9,5,154096
5,0,3,1,4,2,0,4,0,94721
10,3,0,0,8,0,3,17,1,185253
1,3,0,4,9,0,7,17,4,150843
9,3,6,2,7,1,0,10,0,130827
4,1,2,3,8,0,17,6,5,155266
0,4,5,2,4,2,2,12,5,159197
0,1,0,2,8,2,18,18,4,219619
2,0,9,4,9,0,18,6,0,146853
10,0,0,3,3,1,13,19,4,104469
3,3,3,2,1,2,6,15,2,168712
1,2,5,2,0,0,10,9,4,118449
5,4,9,3,4,1,4,8,3,106599
1,2,9,3,9,2,18,9,3,166111
10,1,0,2,4,1,3,8,0,108485
11,0,4,2,3,0,17,7,1,102675
6,4,2,2,0,0,5,6,2,140647
4,1,3,4,1,1,2,7,0,116446
8,3,2,0,9,2,7,11,2,190781
3,2,4,0,0,1,6,8,3,144336
8,1,2,3,2,0,20,19,0,159099
8,1,1,2,1,2,11,19,2,148500
8,0,8,4,8,2,5,4,1,108503
3,1,5,2,4,1,7,9,1,126600
0,0,0,3,2,0,20,8,5,185469
0,2,1,0,1,1,11,16,3,224608
2,4,6,0,9,2,19,18,4,251332
9,2,3,1,4,1,13,11,4,161109
1,1,8,3,8,2,11,14,3,135780
10,1,6,3,0,1,7,2,0,115229
6,0,2,1,6,1,11,9,2,143231
3,3,5,0,5,2,15,3,2,178622
6,0,3,3,9,0,6,9,2,142667
9,3,0,2,6,0,0,3,3,121952
9,2,2,4,5,0,6,9,3,110457
7,1,4,1,9,0,14,9,0,196808
4,2,0,0,1,0,13,1,2,180738
0,4,7,0,6,2,19,3,3,248655
11,3,8,3,0,2,6,2,4,115651
5,1,6,3,3,2,16,10,2,79858
0,4,9,4,6,1,14,11,3,171129
5,0,3,0,2,0,5,7,5,124815
1,2,3,0,4,0,10,1,0,125845
0,1,0,2,4,2,16,4,0,167037
8,3,6,1,2,0,6,13,3,152941
10,0,2,3,0,1,9,7,0,122106
7,4,7,3,2,2,20,8,3,184965
2,0,4,1,1,2,16,5,1,161918
10,0,5,2,4,1,15,17,1,161911
4,1,0,2,2,0,20,11,5,168827
1,0,0,2,7,1,13,3,0,116325
5,1,1,0,8,2,20,3,5,181177
5,2,6,0,3,2,17,2,4,88117
8,4,5,0,9,2,3,11,5,210519
1,4,7,3,0,0,9,4,3,124496
0,1,8,2,2,0,9,11,1,164893
2,1,9,0,8,2,1,12,3,124339
4,1,9,4,3,0,5,13,2,75839
2,4,0,1,1,0,2,8,5,145624
9,3,1,4,0,1,16,17,3,154943
1,4,7,3,0,2,12,15,4,152083
0,0,0,3,5,0,18,17,4,179278
5,2,3,0,5,1,0,7,4,91671
6,4,5,1,2,2,9,15,2,188517
11,0,4,4,1,2,16,13,4,161505
1,0,1,3,5,0,13,9,3,123926
11,0,9,3,8,2,8,4,4,144008
1,0,2,1,0,2,13,19,5,161399
1,2,6,2,6,0,15,9,1,125902
6,4,6,1,7,0,19,9,5,194772
3,4,4,3,3,0,13,14,1,107262
11,4,1,1,6,2,0,8,3,130061
5,0,0,3,1,0,15,13,0,123647
5,4,5,4,8,0,16,17,4,157645
3,3,9,4,4,2,18,3,2,146355
6,0,8,2,2,2,5,5,5,128791
1,2,1,3,9,1,3,14,5,131953
9,3,4,2,7,0,7,7,0,139971
0,2,7,0,1,1,0,1,4,177031
10,3,1,1,5,1,13,5,3,166008
9,2,3,1,2,1,19,7,0,187891
7,4,8,0,9,2,7,5,4,229940
11,0,2,2,6,2,6,16,0,119563
2,0,5,0,3,1,10,10,5,103111
0,0,6,0,2,0,6,18,1,196898
3,1,8,3,1,0,18,18,2,175168
5,2,3,4,9,2,19,1,5,135937
8,1,4,1,6,0,3,1,1,102902
10,4,3,2,0,1,16,7,3,181833
2,4,6,0,0,1,8,17,1,150224
3,1,4,3,9,1,13,13,1,171997
0,0,6,3,9,2,19,17,1,231563
10,1,8,2,8,1,11,11,2,161865
4,4,3,4,7,1,13,12,0,145548
6,1,7,0,0,1,15,18,3,169481
6,4,2,1,2,2,3,10,1,174122
0,2,7,1,1,0,18,4,3,205457
0,4,2,4,5,0,4,16,1,147886
1,0,6,0,0,1,16,18,4,177173
8,0,5,3,2,2,10,1,0,121013
6,4,1,0,3,0,14,5,1,136154
8,2,4,1,5,0,2,11,5,93461
8,1,8,1,0,1,4,14,0,103254
1,4,6,0,0,1,2,17,4,158768
5,3,2,0,4,1,15,10,0,150235
8,4,6,1,4,2,19,15,5,199166
10,1,9,0,0,2,9,10,5,171051
2,3,5,2,2,0,18,4,3,149404
7,2,4,4,0,2,14,12,1,121244
10,4,5,2,8,1,0,2,5,147274
7,3,7,2,8,2,0,8,3,142437
3,3,0,1,6,1,18,14,1,183576
7,1,5,2,2,1,4,13,1,134556
7,1,0,1,6,2,14,11,3,156759
10,1,8,4,1,1,13,11,2,156517
7,4,9,1,7,2,9,15,5,186698
9,3,1,2,9,0,14,2,2,210645
11,2,2,3,4,0,6,6,3,102322
11,1,7,1,3,2,6,10,4,87650
4,4,3,4,1,0,20,13,0,188560
11,1,4,3,7,2,14,7,0,123465
2,2,2,0,2,1,19,5,4,159676
3,2,1,3,4,1,20,4,3,141196
0,2,1,3,7,2,10,4,2,140648
2,4,6,3,0,2,15,6,3,140701
0,4,1,2,1,2,4,12,2,202756
7,4,2,2,1,0,14,3,3,194928
1,2,1,0,5,2,6,1,4,130295
5,3,6,3,8,2,6,5,2,110362
11,1,6,0,8,1,6,16,3,158081
10,4,2,2,9,1,11,4,1,204326
6,2,9,1,3,0,18,13,5,113482
6,0,3,4,6,0,1,13,1,99991
3,3,2,3,3,1,8,17,3,95993
10,1,5,4,4,2,20,17,4,163597
0,0,1,4,2,0,17,4,2,155987
3,4,4,4,2,0,9,6,3,148039
4,1,1,4,2,1,3,2,1,107469
6,4,9,0,4,1,19,4,1,206107
11,0,3,1,5,0,0,17,0,112311
1,4,1,4,4,1,13,6,4,138957
4,2,3,2,4,0,0,15,0,88900
0,0,8,2,2,2,2,2,5,155023
0,4,3,1,0,0,17,16,1,211159
3,1,6,1,0,2,16,1,1,157328
6,3,9,2,2,1,9,5,4,145069
0,3,4,1,4,1,6,16,0,175666
3,1,3,1,4,2,5,19,3,153814
9,1,3,0,6,1,14,5,5,177459
9,3,1,4,5,1,3,14,3,125989
2,3,6,0,5,1,2,8,0,112346
1,2,8,0,5,0,9,19,4,142714
1,4,0,4,9,2,4,16,2,166290
7,3,7,3,3,0,20,5,1,125147
6,3,5,1,7,0,2,10,0,133854
2,3,4,1,8,2,6,4,4,136510
3,0,1,2,2,0,5,19,0,140159
3,1,5,2,1,1,20,16,4,202825
3,0,4,4,9,2,1,5,0,132898
8,2,7,3,3,2,8,6,1,75441
1,2,8,3,5,0,17,6,3,121314
9,4,5,0,6,2,7,2,0,182999
10,2,9,4,2,0,2,5,3,109243
4,1,2,1,3,1,5,17,3,103473
0,1,1,2,7,0,10,14,4,158756
5,1,5,4,6,1,13,19,1,87827
9,4,6,0,8,1,17,9,1,249210
8,3,6,3,4,1,9,12,4,114223
3,2,4,0,3,2,13,9,5,117723
1,1,1,3,1,0,18,8,1,155795
7,0,9,1,5,1,4,15,1,126838
6,4,3,4,2,0,20,4,3,170128
5,0,1,4,1,0,4,7,5,101071
9,3,3,4,0,1,2,9,2,120210
8,4,4,0,3,0,1,19,1,99590
7,0,2,4,7,1,1,18,0,105143
0,0,6,2,2,1,19,10,1,196744
10,2,7,2,9,1,13,7,1,176800
1,3,0,2,0,1,5,17,5,127133
2,3,9,3,3,2,12,3,1,84751
5,3,4,2,0,1,5,3,2,92113
8,2,4,4,6,0,1,6,3,76649
4,4,4,3,9,1,7,1,3,186345
0,3,6,4,9,2,12,11,3,207989
1,0,1,2,8,1,10,18,5,155348
8,1,0,4,7,1,4,15,1,91960
9,3,2,1,8,2,18,18,4,237098
1,1,6,1,3,0,13,16,5,117177
4,1,6,0,7,2,2,19,5,143901
5,3,5,4,8,0,19,7,5,145047
11,3,6,3,7,1,5,7,5,116833
6,0,9,1,8,0,20,18,3,206034
2,2,1,2,4,0,18,14,5,131695
11,0,1,0,8,2,8,2,5,166315
9,2,6,1,3,2,15,2,1,106420
3,2,1,0,8,1,3,4,2,141662
2,1,8,1,0,2,1,5,4,92676
1,2,2,1,5,2,5,14,2,126788
9,0,2,4,5,0,4,7,4,120657
2,3,8,1,3,1,5,11,0,82610
3,3,2,0,7,2,13,12,0,198700
3,2,5,2,0,2,3,8,4,114238
6,3,1,0,3,0,8,19,3,119375
5,3,2,2,4,2,1,10,3,103345
7,1,1,1,9,2,18,12,4,235689
7,3,1,1,4,0,17,4,0,170582
5,4,0,4,7,2,0,13,0,99939
2,2,9,2,8,0,1,1,5,78177
4,3,4,3,5,2,5,2,0,127916
7,2,5,0,4,1,1,11,4,132394
11,2,5,0,7,1,0,19,3,116191
10,2,9,4,0,1,4,16,0,114322
0,4,8,1,5,1,8,3,5,180645
3,4,4,3,5,0,11,18,3,160675
7,4,7,2,7,2,5,12,1,148043
1,1,2,0,7,1,7,16,2,139044
11,0,1,1,4,1,13,18,5,155036
11,3,2,3,8,2,4,19,0,141523
9,2,1,0,2,2,16,1,5,204075
3,0,9,1,8,1,12,2,3,174909
5,4,0,3,5,0,20,7,0,124789
0,1,8,3,7,0,8,17,2,147446
9,2,1,3,5,2,18,7,5,153836
3,2,0,1,9,2,20,12,4,222694
2,4,3,1,5,2,1,5,5,118884
2,3,2,2,4,2,15,5,2,135438
9,4,7,0,6,1,5,10,3,192268
11,1,9,2,6,2,10,11,5,133308
9,3,0,1,1,0,11,3,4,213454
1,1,3,3,9,1,0,11,1,115768
10,0,6,3,9,2,13,5,2,189416
2,2,9,2,5,2,6,3,1,87057
10,4,3,1,1,2,17,16,2,247430
1,4,8,0,0,1,20,2,4,200738
0,3,8,2,4,1,13,19,4,185503
6,2,9,0,8,2,0,18,0,140046
3,1,3,0,6,1,5,4,2,131549
4,4,3,4,1,1,9,14,4,162618
0,2,0,2,4,0,14,4,3,149872
2,4,8,2,7,2,12,11,5,148612
5,3,2,2,8,2,10,5,1,129500
3,0,6,3,7,2,17,10,3,151602
4,2,6,0,9,2,8,13,5,206264
8,1,6,3,8,1,10,10,0,122958
11,4,4,1,6,0,5,11,0,143208
8,2,8,0,6,0,13,17,2,151329
5,2,6,2,7,0,3,7,0,75627
2,3,1,2,1,1,13,7,4,153631
6,1,1,0,4,1,19,17,2,177160
11,3,6,1,1,2,17,1,2,199978
4,3,8,3,8,0,15,19,1,177007
1,0,0,1,6,2,15,15,4,166795
10,3,4,3,4,1,15,9,2,161601
11,4,7,4,1,2,12,11,1,163111
3,2,8,4,9,2,18,1,1,166438
10,1,5,1,0,0,12,5,1,143961
2,3,9,0,6,1,19,9,3,168977
10,3,4,4,6,1,16,18,0,152968
1,0,8,1,1,1,3,1,2,128725
10,0,6,4,3,1,7,16,0,90825
10,4,0,2,6,1,1,5,3,141316
0,0,2,4,8,1,13,17,4,177337
2,3,1,0,6,2,14,8,3,160049
5,2,6,2,0,2,6,13,2,96694
1,3,4,4,1,2,16,14,3,178879
7,4,2,3,4,0,10,19,0,146564
8,4,9,0,1,0,1,15,5,182867
11,0,7,2,0,2,18,1,1,137906
1,4,5,4,5,1,12,8,1,131324
11,4,1,0,5,1,5,16,1,161288
3,1,7,2,4,0,4,19,2,119989
6,3,9,1,2,0,7,2,3,155168
8,0,7,1,0,0,18,6,4,163726
0,1,4,2,1,0,4,6,3,160171
0,0,1,3,2,0,1,11,5,148693
6,0,5,2,0,2,18,10,3,155735
8,2,6,0,1,0,10,1,3,148516
4,1,5,0,1,0,5,6,1,153611
4,3,9,2,8,1,3,19,3,152046
5,3,5,0,8,2,6,15,2,151786
6,1,2,4,7,2,18,17,2,143877
2,0,1,0,5,0,19,1,3,147566
2,2,5,2,0,1,0,4,0,61931
10,0,3,2,0,0,11,9,4,144884
9,2,4,1,1,1,13,11,2,191235
10,0,2,3,4,1,1,7,0,109913
5,4,2,2,8,1,10,14,3,140693
1,4,1,0,2,0,7,7,2,178537
10,0,2,2,5,2,16,6,1,149726
11,0,5,0,9,0,1,11,2,163589
7,4,7,0,5,1,10,9,4,192437
6,0,3,3,6,2,1,10,4,102790
5,1,7,2,7,0,3,15,2,92923
4,0,2,4,9,2,20,3,2,184247
1,0,0,1,5,1,5,1,5,113721
6,2,2,3,5,0,9,7,5,105766
8,2,6,2,8,1,3,13,0,88366
8,2,4,3,9,2,18,2,0,150749
9,2,1,0,8,2,0,10,4,170646
4,4,0,4,1,0,12,6,0,159433
6,4,5,4,0,1,18,1,1,138612
0,1,7,3,9,2,15,6,2,194343
11,0,4,1,8,0,11,12,5,172237
9,1,1,4,3,1,3,5,0,74997
4,0,3,2,7,2,19,3,5,161765
8,3,3,3,7,0,6,11,0,112178
3,4,5,4,5,1,5,14,1,124951
5,2,0,3,1,0,8,4,4,92473
7,3,6,2,0,0,14,13,1,153543
1,3,9,2,8,1,16,18,5,182679
4,1,0,1,8,0,6,17,5,176184
6,0,9,1,9,0,14,3,4,203596
8,4,4,4,5,1,6,6,2,114987
10,2,4,4,5,2,13,4,4,135994
9,1,8,3,7,2,9,14,0,128766
7,2,1,1,9,2,20,12,3,221503
1,1,6,0,8,2,1,18,4,151975
5,4,0,1,3,1,2,1,4,78661
1,2,0,3,7,0,10,6,2,101662
8,0,3,3,7,1,9,6,2,110837
0,2,2,3,4,0,16,10,0,152209
8,1,1,4,7,2,11,9,0,101984
8,2,6,3,0,1,18,16,1,129907
11,1,9,1,1,0,19,13,0,187000
7,2,9,1,0,0,10,12,4,133268
7,3,8,1,0,0,14,2,0,158216
8,0,2,2,8,0,17,12,2,159806
6,0,8,0,3,0,10,12,2,106734
8,3,3,1,1,0,5,3,4,154296
10,1,0,4,4,0,17,11,2,143045
4,2,9,2,3,0,14,11,0,95537
4,0,2,3,0,1,18,10,2,142648
6,2,1,1,4,1,7,2,4,122478
5,2,6,3,6,0,19,16,1,116643
5,3,2,1,9,0,2,14,4,146603
9,2,0,3,1,0,15,8,2,181133
5,2,8,3,1,0,1,6,2,82404
2,0,9,0,9,0,7,4,4,149571
0,3,2,2,0,0,17,17,5,194661
10,1,3,4,1,2,7,9,0,144443
10,3,8,1,6,0,20,1,1,182614
3,3,9,3,6,2,16,2,0,148252
9,3,4,1,5,1,14,19,3,189940
9,0,1,1,1,0,13,4,1,196887
7,1,8,0,1,1,1,4,4,144483
9,2,2,1,5,1,1,13,5,132005
4,0,2,3,6,0,19,17,4,155468
7,2,3,4,5,0,20,3,3,137607
7,3,2,2,6,0,20,17,3,180058
10,3,1,3,4,2,2,2,4,129037
7,4,1,2,2,1,15,9,0,178389
9,4,9,1,3,0,1,8,1,106094
7,1,3,2,7,1,11,15,1,137891
3,2,7,3,5,1,14,9,1,127927
6,3,3,3,0,2,3,11,3,120547
9,2,6,4,8,2,0,17,0,119952
1,2,5,3,0,2,8,9,0,111262
5,3,1,0,4,0,18,10,4,157913
4,3,3,3,0,1,7,2,2,133282
10,4,8,4,4,0,16,16,3,173344
6,3,4,3,3,0,6,18,1,90338
9,2,6,1,8,1,15,3,1,185862
2,3,6,4,0,1,6,18,5,108189
9,2,9,3,0,0,4,2,2,106353
5,0,2,4,1,2,8,18,3,128247
2,1,9,3,0,2,9,18,5,102406
10,4,8,4,8,2,7,8,3,155612
11,4,6,2,9,2,2,3,5,167988
10,1,0,4,6,2,12,10,1,134114
2,3,1,1,2,2,13,12,4,162854
7,2,2,3,8,0,16,8,0,140871
8,1,8,1,3,0,19,8,3,100046
7,2,0,4,0,0,16,4,1,117088
11,4,4,4,1,2,8,9,3,145644
8,3,5,2,9,0,4,18,3,171511
7,1,6,4,3,2,7,8,4,74713
9,4,5,3,5,0,15,15,5,177651
4,3,7,3,9,2,8,6,5,175343
5,0,9,2,0,1,8,18,3,110535
11,0,1,1,0,2,0,9,0,111260
6,0,5,1,7,2,3,19,5,141891
5,0,4,3,1,2,5,7,2,107912
10,3,5,1,1,1,2,11,5,180817
0,2,8,2,4,2,16,8,5,168839
11,1,8,3,1,2,6,4,3,129105
11,0,1,3,3,1,2,14,0,65663
9,2,5,2,0,2,4,19,4,130029
