job_title,education_level,industry,company_size,location,remote_work,experience_years,skills_count,certifications,salary
0,4,6,4,7,1,12,11,3,165921
1,2,7,3,7,2,2,6,3,91456
10,1,3,2,5,2,7,10,3,137697
10,1,3,2,1,1,1,11,4,140763
9,3,8,3,5,2,18,7,4,166113
10,0,3,2,9,2,13,4,0,193025
1,3,6,0,9,2,11,4,3,212355
9,3,0,0,8,2,3,9,5,203746
6,4,7,1,9,0,16,9,2,233266
0,1,5,1,3,2,0,13,2,99923
10,3,7,3,9,1,10,11,0,183399
5,1,3,0,4,2,16,10,1,137983
9,1,8,1,2,0,3,12,3,141950
4,1,4,2,4,1,13,16,4,134550
3,3,1,3,7,0,17,1,2,150965
1,0,1,1,7,2,15,10,4,163474
7,3,8,3,4,1,13,7,3,138612
0,4,4,1,2,1,2,1,4,186902
5,2,1,0,4,0,2,12,0,90008
7,1,3,3,9,0,9,14,4,158363
9,3,4,0,2,0,10,13,5,210102
6,0,8,4,0,0,15,10,2,125587
2,4,9,2,8,1,17,2,4,170668
1,3,9,3,9,0,19,13,0,183460
4,2,3,1,4,2,3,8,1,117671
1,2,6,2,2,2,3,3,1,96535
9,1,7,2,3,0,2,8,4,86003
0,4,2,3,7,2,14,5,0,174168
11,2,2,3,4,2,19,14,5,151888
0,0,8,1,9,2,13,18,0,243248
2,3,0,1,8,0,6,15,0,141777
6,2,7,3,7,0,17,3,4,141291
2,4,2,1,6,1,17,15,4,160588
9,0,2,2,2,1,5,16,2,144523
9,2,3,4,1,0,0,6,2,122272
0,1,8,1,4,0,7,11,4,156951
0,0,5,3,2,1,2,16,5,146274
8,2,3,2,9,2,5,5,1,119365
8,4,1,3,5,0,15,10,1,150923
6,2,7,3,8,1,17,1,1,142671
7,3,4,3,9,0,14,13,2,191588
3,3,4,1,5,1,9,18,0,161692
11,0,3,0,5,0,16,9,4,176466
0,0,4,4,4,1,15,9,1,142553
5,4,7,1,1,1,11,1,1,156992
11,1,1,3,1,0,4,3,1,118502
6,0,0,3,2,1,6,6,3,125112
11,3,0,4,0,1,11,4,0,126509
8,1,1,2,3,2,0,16,5,74395
8,3,8,3,1,1,11,16,1,143208
2,0,6,0,6,2,17,10,1,155897
6,4,5,0,3,1,1,7,3,107880
11,3,8,2,2,2,17,18,4,181095
11,4,9,1,8,2,0,8,0,153964
2,2,7,2,6,2,20,14,3,144871
6,2,6,3,4,2,2,7,1,101472
10,4,3,2,7,1,14,16,1,171281
9,3,3,2,1,0,19,2,5,217146
7,2,7,3,3,0,13,15,1,81719
1,1,8,4,5,1,1,5,0,82694
3,2,3,0,4,1,10,3,1,144269
11,3,5,1,8,0,2,14,0,152309
1,1,3,0,3,1,5,1,5,89799
1,1,2,2,5,1,11,3,2,116880
9,2,4,3,2,0,17,6,4,162264
1,3,6,3,7,2,18,13,5,160788
3,4,5,4,0,1,7,6,1,121863
9,2,5,2,9,1,14,14,2,190645
10,3,9,1,4,1,11,8,5,171118
1,4,5,1,1,1,1,6,1,161564
8,0,4,0,4,0,14,3,5,152626
1,2,9,0,4,2,10,3,1,134491
2,2,0,0,2,2,6,11,4,131857
8,2,9,1,8,1,19,7,4,168379
7,0,5,4,4,0,9,19,2,125823
9,4,4,0,7,2,1,18,1,185420
7,1,7,0,3,0,17,10,2,128838
5,0,5,1,3,2,18,4,0,95645
5,0,2,4,2,2,8,18,1,108684
8,0,4,4,5,2,9,13,1,108434
8,2,8,3,6,2,2,5,1,75527
0,4,6,3,0,0,10,17,3,173252
0,1,8,1,3,2,1,13,5,103040
4,2,2,2,3,2,9,11,0,92373
11,2,4,3,3,2,4,13,1,68208
0,3,9,3,4,1,18,9,0,173324
9,1,5,4,7,1,10,8,1,121537
1,2,3,1,7,1,6,1,3,112572
7,3,1,2,2,1,16,13,4,184799
8,4,4,4,7,1,4,6,0,108143
8,2,5,0,7,1,0,10,0,97246
9,1,3,1,6,2,16,9,4,183278
10,4,1,2,4,1,16,4,0,161663
1,2,4,2,8,0,9,5,4,130921
7,1,5,1,4,1,17,1,4,155890
8,3,0,4,6,0,0,8,4,89922
4,3,1,0,4,2,3,8,5,160729
6,4,8,0,7,1,8,10,3,175211
11,4,9,3,4,0,12,1,1,139716
3,0,8,0,7,0,15,14,1,177867
10,4,4,0,7,2,2,7,5,181590
4,1,5,3,0,1,17,13,4,149367
10,2,7,2,2,2,1,7,4,124480
3,4,8,0,9,0,8,3,1,231673
3,3,5,2,7,0,3,19,3,141920
6,4,7,3,2,1,11,9,5,154833
4,2,2,3,7,1,16,4,5,129996
9,4,9,0,7,1,8,10,5,204524
4,3,2,2,5,2,8,13,5,148237
4,2,2,2,0,2,16,10,3,143597
3,4,4,3,9,2,18,1,1,211820
1,0,4,4,0,2,6,7,1,105738
7,0,3,2,5,1,18,3,4,155669
2,2,8,4,2,1,16,16,1,120164
7,1,8,4,8,0,12,4,5,140435
7,2,5,1,7,2,1,4,1,110762
3,0,2,2,6,2,13,6,3,152459
5,1,9,1,8,0,18,3,1,146336
9,0,5,1,9,1,7,12,0,190669
3,1,7,2,7,2,17,9,2,147358
11,0,2,4,8,1,5,4,0,106442
8,2,6,4,2,1,19,9,4,131777
3,0,9,4,5,2,17,7,5,150541
6,2,1,4,4,2,19,6,1,135343
9,4,5,1,7,1,20,5,3,210534
1,1,7,2,7,2,10,11,2,131639
9,2,3,4,1,1,13,15,5,167158
9,4,7,2,7,2,17,14,2,192166
0,4,6,1,8,0,2,5,5,193559
4,0,0,1,6,1,3,12,0,130688
2,2,8,4,1,2,20,6,4,145728
5,2,7,0,9,2,11,8,5,165464
10,2,7,4,9,2,11,19,2,172612
10,4,7,0,9,2,3,13,5,231688
10,0,1,1,0,2,6,12,0,153897
11,0,3,0,2,2,18,8,5,207258
1,4,4,0,9,2,13,12,5,252927
1,2,2,2,7,1,7,14,5,119900
3,1,1,2,0,0,18,13,3,154894
2,3,3,1,9,0,10,18,2,177047
2,1,9,2,8,0,12,12,5,138771
4,2,4,2,9,1,17,17,1,186670
11,1,7,0,3,1,6,19,3,100861
7,4,4,1,3,1,10,11,2,121880
6,2,3,1,7,0,4,10,4,122501
5,3,3,2,5,0,16,5,0,116972
2,3,5,2,5,1,9,10,0,111606
3,1,2,1,4,0,14,10,1,149083
1,3,8,1,7,0,5,8,5,135082
4,0,5,3,8,0,3,4,0,127292
4,4,9,0,9,2,3,15,1,223724
9,2,4,4,8,2,1,11,1,128803
5,4,2,1,0,2,14,10,0,157073
11,4,2,1,6,0,10,14,0,160771
0,2,4,3,3,1,7,12,1,85396
6,0,4,1,8,0,8,4,0,151762
7,2,1,4,0,1,17,14,3,131645
6,0,2,4,9,2,2,12,1,134238
0,2,9,1,4,0,0,14,0,125779
1,3,7,1,9,1,3,11,2,160878
7,4,9,2,5,0,19,9,3,167417
5,4,6,4,5,1,13,1,3,110032
3,0,6,1,7,0,19,15,3,185077
10,3,1,0,4,0,3,2,1,161668
7,3,9,4,2,0,2,7,5,114676
11,3,6,3,0,0,8,12,1,124705
1,3,9,3,7,1,11,2,4,130212
5,4,9,2,1,1,7,12,4,143767
8,3,2,1,2,2,17,4,4,186698
10,0,1,2,8,2,17,3,5,183455
0,2,8,0,9,0,4,16,4,217014
8,3,8,3,5,2,16,12,4,142875
0,1,9,4,1,1,8,4,4,154018
5,1,7,3,4,1,16,17,1,112174
4,0,4,3,9,1,16,8,1,176607
2,0,4,2,5,2,18,6,1,124514
0,0,8,4,2,1,5,6,5,144625
11,1,9,3,4,0,10,9,3,110081
5,0,9,1,1,0,19,1,4,176271
5,1,5,3,4,1,0,17,2,84554
4,1,3,2,1,2,5,16,5,150907
3,1,6,0,9,2,8,11,4,212017
5,0,9,4,8,1,16,16,2,131608
8,0,2,1,3,1,9,15,3,88446
9,0,9,2,6,0,13,12,2,159354
9,3,5,2,7,1,8,18,5,163838
4,3,9,1,3,0,3,13,4,115695
10,0,8,1,0,2,6,9,2,148177
8,1,6,0,5,2,5,17,4,132403
2,1,2,3,1,0,0,13,2,84773
5,0,5,1,5,2,10,10,5,121720
4,4,9,4,0,1,20,14,3,164360
7,4,5,2,1,2,19,5,0,216344
8,3,6,4,5,0,4,1,1,93158
11,4,0,2,0,2,4,15,1,135456
5,1,7,2,0,1,9,2,5,86198
5,4,6,4,8,1,7,17,1,119609
1,2,0,1,7,1,16,6,3,142400
11,1,8,4,4,0,5,15,4,102086
8,4,7,3,8,1,15,2,5,156891
3,4,5,1,3,0,4,5,2,112786
10,1,8,1,5,0,17,19,0,170182
7,1,2,3,9,0,19,7,3,194592
2,3,7,4,9,2,19,9,3,173700
6,1,3,0,1,2,15,2,0,191069
11,4,4,2,9,1,18,15,0,222959
7,2,5,2,5,0,12,5,0,122139
9,2,7,4,1,1,7,8,2,136919
5,3,4,2,6,0,18,9,3,128524
1,4,6,4,6,0,2,13,4,113534
1,0,2,2,6,2,16,7,0,144245
1,3,7,0,1,0,6,19,1,190537
5,1,4,0,8,0,6,2,5,132222
11,0,1,0,5,0,13,14,3,167692
7,1,6,1,5,1,4,1,1,113406
1,2,6,0,3,0,20,14,1,112904
5,2,0,2,0,1,9,16,2,99456
9,4,2,1,7,0,9,8,5,180588
8,0,6,4,8,2,8,6,0,110831
9,4,6,0,6,2,16,6,5,227575
9,4,1,0,5,1,9,14,3,201270
9,3,4,4,3,2,20,14,0,119321
11,1,5,3,0,2,20,7,1,138510
1,3,8,1,3,0,18,1,5,113636
2,1,4,1,6,1,6,10,0,92176
3,2,8,1,9,1,7,6,4,167756
4,2,7,1,6,2,16,16,1,168731
2,2,0,2,2,0,6,10,3,101243
3,0,0,4,4,2,3,19,0,119858
1,0,5,4,4,2,1,1,0,84026
2,1,9,1,9,0,17,11,4,173976
5,4,2,3,4,2,8,2,3,120967
2,0,0,0,8,1,9,7,5,148969
7,2,4,0,0,1,8,9,0,127373
0,1,1,0,4,2,14,17,5,219592
0,0,5,0,1,2,5,2,0,199156
10,4,8,1,4,0,13,14,5,199136
0,3,3,1,7,0,12,13,0,179972
0,0,9,1,3,0,18,12,2,137596
3,1,3,2,5,1,7,3,1,117161
7,1,0,4,2,1,4,5,1,103363
9,2,2,3,2,2,7,4,0,135135
9,0,6,0,3,2,6,3,1,109535
8,2,8,2,8,1,1,12,1,98127
10,3,8,0,6,0,19,6,1,196964
5,3,1,1,8,2,18,2,2,170581
6,1,7,3,2,1,18,18,1,148462
2,1,5,1,1,1,13,9,1,143655
1,1,6,3,2,1,9,11,4,128150
8,1,4,1,5,2,9,11,4,135704
3,1,7,0,9,0,11,16,4,218476
3,4,9,2,1,0,15,14,1,201217
9,4,1,3,4,0,6,6,1,150750
2,2,2,3,8,0,5,3,3,81190
11,1,7,4,6,1,11,8,2,106770
11,1,8,4,1,2,7,7,3,131181
7,4,5,1,9,2,6,16,1,219537
8,1,0,3,7,2,17,11,3,133929
8,3,3,4,8,0,7,10,3,128607
8,2,3,2,9,1,4,12,2,121744
6,0,7,4,3,0,6,4,5,84695
4,1,7,3,8,0,12,11,0,143629
1,2,8,2,5,1,16,7,5,129457
6,1,3,1,4,1,12,6,4,146935
3,0,4,1,6,0,9,19,0,154237
5,1,2,0,8,1,6,13,0,127245
0,2,0,2,3,1,1,19,3,96872
6,0,6,2,7,0,18,2,1,145388
11,3,2,2,7,2,15,7,2,154446
6,0,7,0,7,1,14,13,5,175520
9,3,5,0,0,2,13,9,2,200216
1,0,5,4,0,1,3,5,0,92708
4,2,7,1,6,1,0,13,3,107701
1,0,4,3,7,2,14,3,5,136127
5,1,1,1,1,0,15,2,5,149516
8,1,0,1,9,2,0,19,0,144155
2,0,7,4,5,2,2,2,0,77659
6,1,2,1,4,0,4,18,2,124475
10,2,5,2,1,1,17,17,3,188054
6,1,7,2,5,0,11,8,0,111845
0,2,2,4,7,0,0,13,3,104105
9,2,0,3,4,1,17,11,2,145144
3,4,6,0,0,0,7,11,4,179755
3,4,7,2,9,1,12,10,5,223530
4,4,2,0,9,1,16,18,4,277456
7,4,2,1,2,2,19,5,3,221360
2,3,4,2,8,2,2,2,5,111010
1,3,3,1,1,1,19,17,1,215610
1,0,6,0,6,0,7,9,3,136954
3,0,4,2,3,1,7,8,4,84786
3,3,9,4,4,1,12,13,1,139168
7,3,1,3,1,0,5,14,3,162666
4,3,4,2,0,1,18,7,2,152745
8,2,4,0,0,2,9,18,4,147030
2,0,7,1,7,2,7,11,1,112062
3,0,8,4,4,1,8,14,3,121866
3,4,4,3,5,1,14,11,4,156738
1,2,6,4,4,2,3,16,0,94648
8,2,2,4,9,2,19,15,0,155234
11,4,5,2,3,2,1,1,4,88812
7,3,9,2,2,2,7,7,4,156467
0,1,1,3,3,1,14,16,4,122424
5,3,0,4,6,0,14,15,3,121196
4,0,8,3,6,2,3,3,1,109963
1,2,9,4,4,0,1,1,3,73583
3,4,8,0,6,1,0,15,2,169716
0,0,3,2,4,1,8,18,5,160575
4,1,4,4,4,0,12,1,1,112262
10,2,4,2,1,2,16,8,4,187364
7,2,5,2,0,0,13,3,0,127040
4,0,4,4,3,0,17,12,4,102099
4,4,3,3,5,0,19,10,5,169860
1,4,6,2,0,0,0,16,4,130742
8,0,5,1,3,1,2,11,1,73511
3,2,1,1,7,0,11,2,5,139784
7,0,1,0,3,2,3,5,5,100271
6,2,9,3,4,0,14,18,3,135433
8,0,7,4,0,0,11,13,5,121048
3,4,6,1,5,0,16,9,5,190521
4,4,9,3,5,1,19,1,2,156185
4,0,2,0,5,1,17,8,5,177292
11,1,0,2,0,0,4,3,0,91039
7,0,8,0,1,2,10,3,1,196924
9,0,6,4,2,1,13,1,0,141585
7,0,3,2,7,0,12,5,2,129624
8,3,1,0,4,0,15,3,5,170594
9,0,3,2,9,1,3,1,1,153056
11,2,1,2,0,1,0,14,5,100209
4,3,5,4,9,2,15,13,0,191958
8,1,2,2,9,2,3,13,5,138370
2,1,7,3,4,1,20,4,1,123023
8,0,0,0,4,2,5,18,5,140677
10,4,9,4,4,0,11,18,4,160666
9,4,0,3,7,2,20,9,0,185031
4,0,1,0,9,2,9,6,0,208045
1,4,0,1,8,2,11,14,3,193346
0,3,1,1,9,0,19,15,0,267745
1,0,2,0,6,2,7,5,5,143644
0,4,9,3,4,1,3,15,0,160881
8,2,8,1,3,2,8,15,0,90652
2,1,9,0,8,2,17,19,3,192875
10,3,2,4,6,0,7,2,4,124378
7,1,7,2,2,0,6,19,3,141907
6,4,3,0,3,1,2,18,1,114545
4,2,5,0,3,2,11,16,5,118636
0,0,7,1,9,0,7,5,4,203576
5,1,8,2,2,1,19,10,2,131164
7,1,2,1,1,2,6,3,2,155360
6,0,9,2,4,2,9,5,0,124932
3,2,0,2,6,2,17,4,0,143405
6,1,8,1,4,1,2,17,0,117343
2,2,3,4,3,1,9,16,2,58758
4,1,3,3,1,2,19,19,3,182518
7,1,8,4,6,2,18,2,3,129965
4,1,3,0,0,0,7,7,1,129728
2,1,9,2,4,2,13,11,3,118213
0,4,3,2,0,1,19,2,2,198712
2,3,7,1,6,1,9,19,4,140523
0,0,0,1,4,1,1,17,0,148508
11,3,8,1,2,1,8,14,3,159966
6,1,7,1,5,1,2,14,5,124788
7,1,9,4,7,1,5,7,3,104556
8,4,7,4,6,2,15,16,1,139303
5,0,9,1,1,0,5,1,5,111808
11,4,6,4,5,1,3,7,2,111960
2,2,3,4,8,2,2,9,2,88189
9,3,3,4,9,0,12,8,4,186185
4,4,9,1,1,0,16,5,0,217259
4,4,9,3,8,0,17,16,2,193562
4,2,5,1,5,2,19,6,5,168823
10,0,5,1,3,0,10,17,2,114124
7,4,4,0,1,2,17,4,4,248946
7,0,3,4,3,1,13,19,5,96539
1,4,2,3,3,1,9,5,2,90132
0,2,3,4,4,0,17,16,4,160701
7,4,0,3,0,1,13,19,3,163032
11,1,1,0,5,2,0,12,2,126818
2,1,4,1,3,1,0,14,2,63145
0,3,4,2,6,0,11,1,2,162598
11,3,5,2,2,2,15,19,0,163498
10,3,9,3,8,1,6,4,0,144111
11,0,5,1,3,2,3,16,3,96857
0,2,9,2,5,0,7,11,0,136028
11,1,5,2,5,1,12,7,1,126005
1,0,7,2,5,2,20,3,5,154519
3,0,6,2,1,2,18,9,0,195321
3,4,3,1,0,2,3,10,0,154980
3,1,1,1,4,1,10,14,3,150118
9,0,4,2,3,0,19,12,2,123506
1,4,1,1,8,2,16,4,0,202358
8,1,2,0,0,1,14,5,5,150331
1,0,1,4,1,1,20,5,5,156093
1,2,7,0,4,0,16,4,5,159293
0,2,2,3,4,2,2,4,1,125173
6,4,9,3,5,0,4,18,5,135849
3,2,4,0,3,1,0,19,1,103400
3,1,6,1,2,0,2,8,2,134124
4,3,8,4,3,0,1,16,0,76445
6,1,5,0,1,1,11,7,5,181154
3,0,5,4,0,2,13,4,4,137448
0,2,0,2,9,2,11,10,5,202903
4,3,9,1,5,2,3,15,1,147928
2,4,7,0,6,1,4,4,4,133969
7,0,7,1,9,0,6,2,2,165914
0,0,3,3,4,1,4,19,5,137547
2,1,6,1,0,2,5,12,2,105944
2,1,5,2,2,0,6,18,4,114167
2,1,9,4,7,2,0,15,3,83932
6,4,0,0,2,1,6,2,2,180271
0,4,9,4,8,1,12,8,1,187561
0,4,6,1,9,2,12,7,5,266249
9,1,2,3,4,1,12,19,0,138590
3,4,3,2,0,0,10,15,2,162108
6,4,8,1,4,0,17,2,1,174585
7,4,4,1,0,1,6,13,2,159678
10,0,2,2,9,1,9,17,5,199048
5,4,8,0,5,0,19,10,1,171018
4,1,7,4,7,1,8,3,4,108224
6,1,6,3,5,0,11,8,0,112834
10,4,8,3,0,1,15,10,0,154003
4,2,8,0,1,2,7,6,3,164057
1,3,1,1,3,0,4,9,1,82588
0,2,9,3,5,2,3,3,3,120211
3,2,8,1,7,0,20,10,1,164285
2,4,8,4,0,0,2,14,1,101933
8,4,7,4,5,0,5,15,3,118282
4,0,3,3,3,1,10,1,2,79778
2,1,1,2,8,2,9,6,1,111169
5,3,2,4,8,1,10,1,4,113401
3,2,9,0,8,2,19,15,0,217049
5,1,4,0,4,1,7,8,3,117849
10,4,7,1,8,0,19,13,3,234284
3,2,4,2,7,1,10,12,1,124106
10,0,9,4,7,1,7,1,5,117396
6,3,5,0,6,2,4,9,2,156697
6,3,9,2,2,0,3,4,3,125252
6,0,4,4,4,2,0,6,3,88092
6,0,6,2,9,1,10,5,1,166409
2,4,5,3,2,1,2,3,0,97257
2,3,6,1,4,1,17,17,5,161155
0,4,2,0,9,1,0,7,5,237536
5,2,2,0,0,2,3,9,3,103202
5,2,0,2,8,2,6,3,0,87528
3,0,1,3,4,0,17,5,1,143461
6,0,7,1,9,1,14,5,3,191163
5,3,1,3,5,2,4,19,2,110712
7,3,1,3,0,2,20,14,0,165564
0,1,7,4,8,0,5,4,3,141654
1,0,5,3,3,2,4,6,0,70261
10,0,0,4,4,2,6,4,2,119480
2,2,2,0,6,2,4,18,2,113608
10,2,0,3,0,2,14,6,5,133681
3,4,5,3,6,2,0,17,4,141897
1,4,3,3,7,0,16,6,2,145774
7,4,1,2,2,1,12,9,3,172512
1,3,2,3,9,0,1,11,1,139717
1,3,6,3,0,1,16,4,4,138500
9,4,7,2,0,2,1,13,0,147392
9,2,5,3,5,1,19,4,5,151759
2,0,9,0,5,0,0,16,0,96739
9,2,5,4,7,2,6,8,1,105957
3,4,0,1,5,2,12,10,2,183233
2,4,9,0,8,0,20,8,4,213606
10,0,3,0,5,1,1,2,0,127580
9,4,2,0,5,0,6,4,4,183229
2,4,9,0,4,1,12,18,3,164168
5,4,1,1,5,1,1,8,0,107267
4,4,1,3,7,1,15,12,3,163626
5,4,1,2,1,2,18,11,4,181218
8,2,7,3,7,2,2,10,1,82687
9,0,8,3,6,1,16,2,2,144751
1,0,6,2,4,2,10,5,4,133955
0,2,8,0,9,2,5,10,5,210906
8,4,4,2,2,2,3,8,2,137919
4,0,6,3,2,1,13,16,1,149922
0,4,6,1,8,1,12,5,1,223930
2,1,4,3,8,1,4,3,2,96351
8,2,5,2,8,1,13,18,1,148924
4,3,9,3,4,2,15,14,4,159647
9,3,8,2,2,2,12,10,5,178463
6,1,3,1,9,0,19,11,3,215122
8,3,8,0,8,1,6,15,0,160388
11,0,0,1,6,2,19,13,4,168159
6,4,5,0,2,0,5,10,0,178039
1,0,6,3,5,1,13,4,1,114735
6,2,4,2,7,0,14,1,2,120242
0,4,5,3,4,2,7,3,2,163701
10,0,4,4,0,1,3,1,4,108674
0,0,8,4,3,0,19,16,3,111006
9,2,6,2,0,0,5,6,3,114976
11,2,8,3,4,1,10,3,4,102110
6,1,6,2,9,2,16,15,1,195859
8,2,0,2,2,0,2,7,5,99146
0,0,6,1,4,0,4,16,5,163687
1,2,9,2,0,0,13,15,5,129751
6,3,1,1,6,0,14,19,2,171606
8,1,0,4,2,1,4,4,0,89513
8,1,8,1,7,1,0,1,3,91353
4,4,9,1,9,1,6,8,2,200233
10,0,2,3,8,0,16,8,5,173013
9,4,1,2,5,1,7,5,3,155439
1,0,8,4,5,1,18,2,0,119264
11,1,7,2,5,2,16,11,1,145948
2,0,7,1,6,0,9,15,1,113631
3,3,9,4,0,0,17,11,2,138155
1,3,6,2,1,2,20,2,4,189171
9,2,2,4,8,2,12,2,5,144117
9,0,4,3,4,2,9,11,2,133018
6,4,5,4,4,0,3,5,2,119515
3,2,4,3,7,1,3,18,0,101869
11,2,1,3,9,1,7,15,1,130593
10,3,7,4,7,2,0,1,1,115057
9,3,4,1,4,1,0,14,1,152901
6,3,2,4,7,1,8,11,1,118608
9,0,3,1,8,2,16,11,2,211682
10,3,8,0,3,0,13,15,1,136834
3,0,0,4,9,2,6,16,1,148155
